iter	Logloss
408	0.000705275218
409	0.000705275218
410	0.000705275218
411	0.000705275218
412	0.000705275218
413	0.000705275218
414	0.000705275218
415	0.000705275218
416	0.000705275218
417	0.000705275218
418	0.000705275218
419	0.000705275218
420	0.000705275218
421	0.000705275218
422	0.000705275218
423	0.000705275218
424	0.000705275218
425	0.000705275218
426	0.000705275218
427	0.000705275218
428	0.000705275218
429	0.000705275218
430	0.000705275218
431	0.000705275218
432	0.000705275218
433	0.000705275218
434	0.000705254111
435	0.000705254111
436	0.000705254111
437	0.000705254111
438	0.000705254111
439	0.000705254111
440	0.0007052479259
441	0.0007052479259
442	0.0007052479259
443	0.0007052448351
444	0.0007052426735
445	0.0007052426735
446	0.0007052426735
447	0.0007052426735
448	0.0007052426735
449	0.0007052426735
450	0.0007052426735
451	0.0007052426735
452	0.0007052426735
453	0.0007052426735
454	0.0007052426735
455	0.0007052426735
456	0.0007052426735
457	0.0007052426735
458	0.0007052426735
459	0.0007052426735
460	0.0007052426735
461	0.0007052426735
462	0.0007052426735
463	0.0007052426735
464	0.0007052426735
465	0.0007052426735
466	0.0007052426735
467	0.0007052426735
468	0.0007052426735
469	0.0007052426735
470	0.0007052426735
471	0.0007052426735
472	0.0007052426735
473	0.0007052426735
474	0.0007052426735
475	0.0007052426735
476	0.0007052426735
477	0.0007052426735
478	0.0007052426735
479	0.0007052426735
480	0.0007052426735
481	0.0007052426735
482	0.0007052426735
483	0.0007052426735
484	0.0007052426735
485	0.0007052426735
486	0.0007052426735
487	0.0007052426735
488	0.0007052426735
489	0.0007052426735
490	0.0007052426735
491	0.0007052426735
492	0.0007052426735
493	0.0007052426735
494	0.0007052426735
495	0.0007052426735
496	0.0007052426735
497	0.0007052426735
498	0.0007052426735
499	0.0007052426735
500	0.0007052426735
501	0.0007052426735
502	0.0007052426735
503	0.0007052426735
504	0.0007052426735
505	0.0007052426735
506	0.0007052426735
507	0.0007052215759
508	0.0007052194145
509	0.0007052172533
510	0.0007052172533
511	0.0007052172533
512	0.0007052172533
513	0.0007052172533
514	0.0007052172533
515	0.0007052172533
516	0.0007052172533
517	0.0007052110742
518	0.0007052110742
519	0.0007052110742
520	0.0007052110742
521	0.0007052110742
522	0.0007052110742
523	0.0007052110742
524	0.0007052110742
525	0.0007052110742
526	0.0007052110742
527	0.0007052110742
528	0.0007052110742
529	0.0007052110742
530	0.0007052110742
531	0.0007052110742
532	0.0007052110742
533	0.0007052110742
534	0.0007052110742
535	0.0007052110742
536	0.0007052110742
537	0.0007052110742
538	0.0007052110742
539	0.0007052110742
540	0.0007052110742
541	0.0007052110742
542	0.0007052110742
543	0.0007052110742
544	0.0007052110742
545	0.0007052110742
546	0.0007052110742
547	0.0007052110742
548	0.0007052110742
549	0.0007052110742
550	0.0007052110742
551	0.0007052110742
552	0.0007052110742
553	0.0007052110742
554	0.0007052110742
555	0.0007052110742
556	0.0007052110742
557	0.0007052110742
558	0.0007052110742
559	0.0007052110742
560	0.0007052110742
561	0.0007052110742
562	0.0007052110742
563	0.0007052110742
564	0.0007052110742
565	0.0007052110742
566	0.0007051899856
567	0.0007051878246
568	0.0007051878246
569	0.0007051878246
570	0.0007051878246
571	0.0007051878246
572	0.0007051847368
573	0.0007051847368
574	0.0007051847368
575	0.0007051847368
576	0.0007051847368
577	0.00070518165
578	0.00070518165
579	0.0007051794891
580	0.0007051794891
581	0.0007051794891
582	0.0007051773283
583	0.0007051773283
584	0.0007051773283
585	0.0007051773283
586	0.0007051773283
587	0.0007051773283
588	0.0007051751678
589	0.0007051730073
590	0.0007051681936
591	0.0007051681936
592	0.0007051681936
593	0.0007051651078
594	0.0007051651078
595	0.0007051440285
596	0.0007051397084
597	0.0007051348957
598	0.0007051300835
599	0.0007051252719
600	0.0007051252719
601	0.0007051231128
602	0.000705118302
603	0.000705118302
604	0.0007051152172
605	0.0007051104069
606	0.0007051055972
607	0.0007051055972
608	0.00070509943
609	0.0007050963481
610	0.000705091539
611	0.0007050867304
612	0.0007050867304
613	0.0007050867304
614	0.0007050836495
615	0.0007050836495
616	0.0007050836495
617	0.0007050836495
618	0.0007050836495
619	0.0007050836495
620	0.0007050836495
621	0.0007050836495
622	0.0007050836495
623	0.0007050836495
624	0.0007050836495
625	0.000705079334
626	0.000705079334
627	0.000705079334
628	0.000705079334
629	0.000705079334
630	0.0007050750191
631	0.0007050750191
632	0.0007050750191
633	0.0007050750191
634	0.0007050750191
635	0.0007050750191
636	0.0007050750191
637	0.0007050750191
638	0.0007050750191
639	0.0007050750191
640	0.0007050750191
641	0.0007050750191
642	0.0007050750191
643	0.0007050750191
644	0.0007050750191
645	0.0007050750191
646	0.0007050750191
647	0.0007050750191
648	0.0007050750191
649	0.0007050750191
650	0.0007050750191
651	0.0007050750191
652	0.0007050750191
653	0.0007050750191
654	0.0007050750191
655	0.0007050750191
656	0.0007050750191
657	0.0007050750191
658	0.0007050750191
659	0.0007050750191
660	0.0007050750191
661	0.0007050750191
662	0.0007050750191
663	0.0007050750191
664	0.0007050750191
665	0.0007050750191
666	0.0007050750191
667	0.0007050750191
668	0.0007050750191
669	0.0007050750191
670	0.0007050750191
671	0.0007050750191
672	0.0007050750191
673	0.0007050750191
674	0.0007050750191
675	0.0007050750191
676	0.0007050750191
677	0.0007050750191
678	0.0007050750191
679	0.0007050750191
680	0.0007050750191
681	0.0007050750191
682	0.0007050750191
683	0.0007050750191
684	0.0007050750191
685	0.0007050750191
686	0.0007050750191
687	0.0007050750191
688	0.0007050539497
689	0.0007050539497
690	0.0007050539497
691	0.0007050539497
692	0.0007050508698
693	0.0007050508698
694	0.0007050508698
695	0.0007050508698
696	0.0007050477909
697	0.0007050477909
698	0.0007050477909
699	0.0007050477909
700	0.0007050477909
701	0.0007050477909
702	0.0007050477909
703	0.0007050447129
704	0.0007050447129
705	0.0007050447129
706	0.0007050447129
707	0.0007050447129
708	0.0007050447129
709	0.0007050447129
710	0.0007050447129
711	0.0007050447129
712	0.0007050447129
713	0.0007050447129
714	0.0007050447129
715	0.0007050447129
716	0.0007050447129
717	0.0007050447129
718	0.0007050447129
719	0.0007050447129
720	0.0007050447129
721	0.0007050447129
722	0.0007050447129
723	0.0007050447129
724	0.0007050447129
725	0.0007050447129
726	0.0007050236528
727	0.0007050212493
728	0.0007050212493
729	0.0007050212493
730	0.0007050212493
731	0.0007050212493
732	0.0007050212493
733	0.0007050212493
734	0.0007050212493
735	0.0007050212493
736	0.0007050181724
737	0.0007050181724
738	0.0007050150964
739	0.0007050150964
740	0.0007050150964
741	0.0007050150964
742	0.0007050150964
743	0.0007050120215
744	0.0007050120215
745	0.0007050120215
746	0.0007050120215
747	0.0007050120215
748	0.0007050120215
749	0.0007050120215
750	0.0007050120215
751	0.0007050120215
752	0.0007050120215
753	0.0007050120215
754	0.0007050120215
755	0.0007050120215
756	0.0007050120215
757	0.0007050120215
758	0.0007050120215
759	0.0007050120215
760	0.0007050120215
761	0.0007050120215
762	0.0007050120215
763	0.0007050120215
764	0.0007050120215
765	0.0007050120215
766	0.0007050120215
767	0.0007050120215
768	0.0007050120215
769	0.0007050120215
770	0.0007050120215
771	0.0007050120215
772	0.0007050120215
773	0.0007050120215
774	0.0007050120215
775	0.0007050120215
776	0.0007050120215
777	0.0007050120215
778	0.0007050120215
779	0.0007050120215
780	0.0007050120215
781	0.0007050120215
782	0.0007050120215
783	0.0007050120215
784	0.0007050120215
785	0.0007050120215
786	0.0007050120215
787	0.0007050120215
788	0.0007050120215
789	0.0007050120215
790	0.0007050120215
791	0.0007050120215
792	0.0007050120215
793	0.0007050120215
794	0.0007050120215
795	0.0007050120215
796	0.0007050120215
797	0.0007049909707
798	0.0007049878967
799	0.0007049878967
800	0.0007049878967
801	0.0007049878967
802	0.0007049848238
803	0.0007049848238
804	0.0007049848238
805	0.0007049848238
806	0.0007049848238
807	0.0007049848238
808	0.0007049848238
809	0.0007049848238
810	0.0007049848238
811	0.0007049848238
812	0.0007049848238
813	0.0007049848238
814	0.0007049848238
815	0.0007049848238
816	0.0007049848238
817	0.0007049848238
818	0.0007049848238
819	0.0007049848238
820	0.0007049848238
821	0.0007049848238
822	0.0007049848238
823	0.0007049848238
824	0.0007049848238
825	0.0007049848238
826	0.0007049848238
827	0.0007049848238
828	0.0007049637821
829	0.0007049637821
830	0.0007049637821
831	0.0007049637821
832	0.0007049637821
833	0.0007049637821
834	0.0007049637821
835	0.0007049637821
836	0.0007049637821
837	0.0007049637821
838	0.0007049637821
839	0.0007049637821
840	0.0007049637821
841	0.0007049637821
842	0.0007049637821
843	0.0007049637821
844	0.0007049607101
845	0.0007049583068
846	0.0007049477898
847	0.0007049477898
848	0.0007049477898
849	0.0007049477898
850	0.0007049477898
851	0.0007049477898
852	0.0007049477898
853	0.0007049477898
854	0.0007049477898
855	0.0007049477898
856	0.0007049477898
857	0.0007049477898
858	0.0007049477898
859	0.0007049477898
860	0.0007049477898
861	0.0007049477898
862	0.0007049477898
863	0.0007049477898
864	0.0007049477898
865	0.0007049447189
866	0.0007049447189
867	0.0007049447189
868	0.0007049447189
869	0.0007049447189
870	0.0007049447189
871	0.0007049447189
872	0.0007049447189
873	0.0007049447189
874	0.0007049447189
875	0.0007049447189
876	0.0007049416489
877	0.0007049416489
878	0.0007049416489
879	0.0007049385799
880	0.0007049385799
881	0.0007049385799
882	0.0007049355118
883	0.0007049355118
884	0.0007049355118
885	0.0007049355118
886	0.0007049355118
887	0.0007049355118
888	0.0007049355118
889	0.0007049355118
890	0.0007049355118
891	0.0007049355118
892	0.0007049355118
893	0.0007049355118
894	0.0007049355118
895	0.0007049355118
896	0.0007049355118
897	0.0007049355118
898	0.0007049355118
899	0.0007049355118
900	0.0007049355118
901	0.0007049355118
902	0.0007049355118
903	0.0007049355118
904	0.0007049355118
905	0.0007049355118
906	0.0007049144842
907	0.0007049144842
908	0.0007049144842
909	0.0007049039741
910	0.0007049039741
911	0.0007049039741
912	0.0007049039741
913	0.0007049039741
914	0.0007048934662
915	0.0007048934662
916	0.0007048934662
917	0.0007048934662
918	0.0007048934662
919	0.0007048934662
920	0.0007048934662
921	0.0007048934662
922	0.0007048934662
923	0.0007048934662
924	0.0007048934662
925	0.0007048934662
926	0.0007048934662
927	0.0007048903993
928	0.0007048903993
929	0.0007048798937
930	0.0007048798937
931	0.0007048798937
932	0.0007048798937
933	0.0007048798937
934	0.0007048798937
935	0.0007048798937
936	0.0007048798937
937	0.0007048798937
938	0.0007048798937
939	0.0007048798937
940	0.0007048798937
941	0.0007048798937
942	0.0007048798937
943	0.0007048798937
944	0.0007048798937
945	0.0007048798937
946	0.0007048798937
947	0.0007048798937
948	0.0007048798937
949	0.0007048798937
950	0.0007048693903
951	0.0007048693903
952	0.0007048693903
953	0.0007048693903
954	0.0007048693903
955	0.0007048693903
956	0.0007048693903
957	0.0007048693903
958	0.0007048693903
959	0.0007048693903
960	0.0007048693903
961	0.0007048693903
962	0.0007048693903
963	0.0007048693903
964	0.0007048693903
965	0.0007048693903
966	0.0007048693903
967	0.0007048693903
968	0.0007048693903
969	0.0007048693903
970	0.0007048693903
971	0.0007048693903
972	0.0007048693903
973	0.0007048693903
974	0.0007048693903
975	0.0007048588891
976	0.0007048588891
977	0.0007048588891
978	0.0007048588891
979	0.0007048588891
980	0.0007048588891
981	0.0007048588891
982	0.0007048588891
983	0.0007048588891
984	0.0007048588891
985	0.0007048588891
986	0.0007048588891
987	0.0007048588891
988	0.0007048588891
989	0.0007048588891
990	0.0007048527577
991	0.0007048527577
992	0.0007048527577
993	0.0007048527577
994	0.0007048527577
995	0.0007048527577
996	0.0007048527577
997	0.0007048527577
998	0.0007048527577
999	0.0007048527577
